work_id,title,release,module,risk,size,depends_on,files,verification
MATTER-MATTLIFE-STATENGI-TUW-005,closed matter mutation 차단 구현,R1,MATTER-MATTLIFE-STATENGI,H,M,MATTER-MATTLIFE-STATENGI-TUW-004,apps/api/src/modules/matter/guards/matter-mutability.guard.ts;tests/integration/matter/closed-matter-mutation.spec.ts,closed matter 변이 4종 전부 차단(MATTER_CLOSED) AND Firm Admin도 변이 불가(negative) AND open matter 변이 정상 회귀 green
MATTER-PARTMANA-PARTREGI-TUW-001,Party schema 구현,R1,MATTER-PARTMANA-PARTREGI,M,M,MATTER-MATTMANA-MATTREGI-TUW-001;CORE-DATACORE-MIGR-TUW-005,db/migrations/NNNN_create_parties.sql;apps/api/src/modules/party/party.entity.ts;packages/shared/src/party/party.dto.ts,migrate green+FK·RLS AND cross-tenant 0행(negative) AND rollback 왕복·회귀 green
MATTER-PARTMANA-PARTREGI-TUW-002,party role taxonomy 구현,R1,MATTER-PARTMANA-PARTREGI,M,S,MATTER-PARTMANA-PARTREGI-TUW-001,packages/shared/src/party/party-enums.ts;db/migrations/NNNN_party_taxonomy_check.sql,party_type·party_role enum 외 값 API·DB 거부 AND 회귀 green
MATTER-PARTMANA-PARTREGI-TUW-003,party create API 구현,R1,MATTER-PARTMANA-PARTREGI,M,S,MATTER-PARTMANA-PARTREGI-TUW-002;AUDIT-AUDIEVENCO-AUDILOGG-TUW-002,apps/api/src/modules/party/party.controller.ts;apps/api/src/modules/party/party.service.ts;apps/api/src/modules/party/dto/create-party.dto.ts,생성 201 AND 비멤버·read-only 멤버 차단(negative) AND PARTY_ADDED audit(원문 미기록) AND 회귀 green
MATTER-PARTMANA-PARTREGI-TUW-004,party-to-matter link 구현,R1,MATTER-PARTMANA-PARTREGI,M,S,MATTER-PARTMANA-PARTREGI-TUW-003,apps/api/src/modules/party/dto/list-parties.dto.ts;apps/api/src/modules/party/party.service.ts,matter별 party 목록 200+연결 정합성 AND 권한 없는 사용자 차단(negative) AND 회귀 green
MATTER-PARTMANA-PARTREGI-TUW-005,restricted party marker 구현,R1,MATTER-PARTMANA-PARTREGI,H,S,MATTER-PARTMANA-PARTREGI-TUW-004;SEC-RBAC-ROLEMATR-TUW-001,db/migrations/NNNN_party_restricted_marker.sql;apps/api/src/modules/party/dto/update-party.dto.ts,is_restricted 마킹 200 AND 일반 member 마킹 차단(negative) AND PARTY_RESTRICTED_MARKED audit AND 회귀 green
SEC-RBAC-ROLEMATR-TUW-001,role enum 7종 구현 (DEC-15),R1,SEC-RBAC-ROLEMATR,M,S,CORE-AUTHCORE-USERSESS-TUW-001,packages/shared/src/permission/roles.ts;db/migrations/NNNN_user_role_check.sql;apps/api/src/modules/auth/session.service.ts,"7종 enum+CHECK 고정 AND external_user 로그인 세션 미발급(negative, R11 전 차단) AND R0 login 회귀 green"
SEC-RBAC-ROLEMATR-TUW-002,role permission matrix 정의,R1,SEC-RBAC-ROLEMATR,C,M,SEC-RBAC-ROLEMATR-TUW-001,packages/shared/src/permission/role-permission-matrix.ts;packages/shared/src/permission/permission-actions.ts;docs/ledger/decision.md,default-deny 전 셀 명시(미정의 셀 컴파일 실패) AND 매트릭스 외 action deny(negative) AND 회귀 green AND 사람 리뷰 승인 필수
SEC-RBAC-ROLEMATR-TUW-003,role assignment API 구현,R1,SEC-RBAC-ROLEMATR,H,M,SEC-RBAC-ROLEMATR-TUW-002;AUDIT-AUDIEVENCO-AUDILOGG-TUW-002,apps/api/src/modules/user/user-role.controller.ts;apps/api/src/modules/user/user-role.service.ts;apps/api/src/modules/user/dto/assign-role.dto.ts,Firm Admin 변경 200 AND 비인가 변경·external_user 부여·마지막 admin 해제 차단(negative) AND ROLE_CHANGED audit 호출 AND 회귀 green
SEC-RBAC-ROLEMATR-TUW-004,role change audit 구현,R1,SEC-RBAC-ROLEMATR,H,S,SEC-RBAC-ROLEMATR-TUW-003;AUDIT-AUDIEVENCO-AUDILOGG-TUW-003,tests/integration/audit/role-change-audit.spec.ts;apps/api/src/modules/user/user-role.service.ts,변경 1건당 ROLE_CHANGED 1건(before/after)+실패시 rollback AND 비인가 시도 이벤트 미발생 AND 회귀 green
SEC-RBAC-ROLEMATR-TUW-005,admin-only route guard 구현,R1,SEC-RBAC-ROLEMATR,H,M,SEC-RBAC-ROLEMATR-TUW-004;CORE-SECFOUND-FAILCLOSE-TUW-001,apps/api/src/common/guards/require-roles.guard.ts;apps/api/src/common/decorators/require-roles.decorator.ts,role 7종 각각 보호 라우트 결과=매트릭스(negative 전수) AND 클레임 누락·매트릭스 조회 예외시 차단(fail-closed) AND 회귀 green
SEC-MATTPERM-ACCECONT-TUW-001,canReadMatter 구현,R1,SEC-MATTPERM-ACCECONT,C,L,MATTER-MATTTEAM-MEMBMANA-TUW-001;SEC-RBAC-ROLEMATR-TUW-002;SEC-ETHIWALL-WALLENFO-TUW-002,apps/api/src/modules/permission/permission.service.ts;apps/api/src/modules/permission/wall-membership.reader.ts;packages/shared/src/permission/permission-decision.ts,평가 계약(§5.4: default-deny·deny-overrides·멤버십 필요조건) 표 기반 전수 AND wall excluded DENY·오류시 DENY(negative+주입) AND 회귀 green AND 사람 리뷰 승인 필수
SEC-MATTPERM-ACCECONT-TUW-002,canEditMatter 구현,R1,SEC-MATTPERM-ACCECONT,H,S,SEC-MATTPERM-ACCECONT-TUW-001,apps/api/src/modules/permission/permission.service.ts,owner/edit만 ALLOW AND read 불가자는 edit 무조건 DENY·limited_reviewer DENY(negative) AND 회귀 green
SEC-MATTPERM-ACCECONT-TUW-003,canUploadToMatter 구현,R1,SEC-MATTPERM-ACCECONT,H,S,SEC-MATTPERM-ACCECONT-TUW-002;MATTER-MATTLIFE-STATENGI-TUW-001,apps/api/src/modules/permission/permission.service.ts,edit 멤버+active ALLOW·closed/archived DENY AND 비멤버·limited_reviewer DENY(negative)·상태 조회 실패시 DENY AND 회귀 green (R2 upload API가 재사용)
SEC-MATTPERM-ACCECONT-TUW-004,Matter member 아닌 사용자 접근 차단,R1,SEC-MATTPERM-ACCECONT,H,M,SEC-MATTPERM-ACCECONT-TUW-003;MATTER-MATTMANA-MATTREGI-TUW-005,tests/integration/permission/non-member-access.spec.ts;apps/api/src/modules/matter/matter.service.ts,"보수적 가드를 canReadMatter로 교체 AND 비멤버 matter 단건 endpoint 전부 404 존재 비노출(negative, Firm Admin 포함) AND 회귀 green"
SEC-MATTPERM-ACCECONT-TUW-005,matter search permission filter 구현,R1,SEC-MATTPERM-ACCECONT,H,M,SEC-MATTPERM-ACCECONT-TUW-004;MATTER-MATTMANA-MATTREGI-TUW-006,apps/api/src/modules/permission/permission-query.builder.ts;tests/integration/permission/matter-list-filter.spec.ts,"쿼리 단계 필터 주입(WHERE절 존재를 쿼리 텍스트로 증명, 사후 필터링 금지) AND 비멤버·wall excluded matter가 rows·count·페이지 메타 미포함(negative) AND 회귀 green"
SEC-MATTPERM-ACCECONT-TUW-006,fail-closed permission wrapper 구현,R1,SEC-MATTPERM-ACCECONT,C,M,SEC-MATTPERM-ACCECONT-TUW-005;CORE-SECFOUND-FAILCLOSE-TUW-001,apps/api/src/modules/permission/fail-closed.wrapper.ts;tests/integration/permission/fail-closed-injection.spec.ts,예외/DB단절/timeout/undefined 4종 주입 전부 PERMISSION_DENIED(negative) AND 거부시 audit hook 호출 AND 회귀 green AND 사람 리뷰 승인 필수
SEC-DOCUPERM-ACCECONT-TUW-001,canReadDocument 함수 인터페이스 시그니처 정의,R1,SEC-DOCUPERM-ACCECONT,M,S,SEC-MATTPERM-ACCECONT-TUW-001,packages/shared/src/permission/document-permission.interface.ts;apps/api/src/modules/permission/document-permission.stub.ts,"시그니처 컴파일 AND stub 무조건 DENY(어떤 입력에도 ALLOW 없음, negative) AND 회귀 green (구현은 R2 — Freeze 대상)"
SEC-DOCUPERM-ACCECONT-TUW-002,canDownloadDocument 함수 인터페이스 시그니처 정의,R1,SEC-DOCUPERM-ACCECONT,M,S,SEC-DOCUPERM-ACCECONT-TUW-001,packages/shared/src/permission/document-permission.interface.ts;apps/api/src/modules/permission/document-permission.stub.ts,reason 파라미터 예약 시그니처 컴파일 AND stub 무조건 DENY(negative) AND 회귀 green
SEC-ETHIWALL-WALLENFO-TUW-001,EthicalWall schema 구현,R1,SEC-ETHIWALL-WALLENFO,C,M,MATTER-MATTMANA-MATTREGI-TUW-001;CORE-DATACORE-MIGR-TUW-005,db/migrations/NNNN_create_ethical_walls.sql;apps/api/src/modules/ethical-wall/ethical-wall.entity.ts,migrate green+FK·CHECK·RLS AND cross-tenant 0행·타 tenant matter FK 거부(negative) AND 회귀 green AND 사람 리뷰 승인 필수 (C-2로 R1 배치)
SEC-ETHIWALL-WALLENFO-TUW-002,wall membership schema 구현,R1,SEC-ETHIWALL-WALLENFO,C,M,SEC-ETHIWALL-WALLENFO-TUW-001,db/migrations/NNNN_create_ethical_wall_memberships.sql;apps/api/src/modules/ethical-wall/wall-membership.entity.ts,"Brief §5.2 스키마(insider|excluded, subject UNIQUE 단일행) migrate green AND cross-tenant 0행(negative) AND 회귀 green AND 사람 리뷰 승인 필수 (group은 스키마 예약, R1 사용 금지)"
SEC-ETHIWALL-WALLENFO-TUW-003,wall create API 구현,R1,SEC-ETHIWALL-WALLENFO,H,M,SEC-ETHIWALL-WALLENFO-TUW-002;SEC-RBAC-ROLEMATR-TUW-005;AUDIT-AUDIEVENCO-AUDILOGG-TUW-002,apps/api/src/modules/ethical-wall/ethical-wall.controller.ts;apps/api/src/modules/ethical-wall/ethical-wall.service.ts;apps/api/src/modules/ethical-wall/dto/create-wall.dto.ts,Security Admin 한정 원자 생성 AND 타 role 차단·group 거부(negative) AND ETHICAL_WALL_APPLIED audit AND 생성 직후 excluded의 canReadMatter DENY 즉시 효력 AND 회귀 green
AUDIT-PERMAUDI-PERMEVEN-TUW-001,PERMISSION_CHANGED audit 구현,R1,AUDIT-PERMAUDI-PERMEVEN,H,M,AUDIT-AUDIEVENCO-AUDILOGG-TUW-002;SEC-RBAC-ROLEMATR-TUW-003;MATTER-MATTTEAM-MEMBMANA-TUW-004;SEC-ETHIWALL-WALLENFO-TUW-003,apps/api/src/modules/audit/permission-event.recorder.ts;tests/integration/audit/permission-changed-coverage.spec.ts,권한 변이 6경로 전부 PERMISSION_CHANGED(before/after 참조 ID 수준) 누락 0 AND 화이트리스트 외 metadata 부재(negative) AND 회귀 green
AUDIT-PERMAUDI-PERMEVEN-TUW-002,ACCESS_DENIED audit 구현,R1,AUDIT-PERMAUDI-PERMEVEN,H,S,AUDIT-PERMAUDI-PERMEVEN-TUW-001;SEC-MATTPERM-ACCECONT-TUW-006,tests/integration/audit/access-denied-audit.spec.ts;apps/api/src/modules/permission/fail-closed.wrapper.ts,비멤버·wall·오류주입 거부 3시나리오 각 ACCESS_DENIED 1건+reason_code 정확 AND 원문 미기록(negative) AND audit 실패시에도 거부 응답 유지 AND 회귀 green
SEC-PERMHARN-MATRIX-TUW-001,권한 매트릭스 테스트 하네스 구현,R1,SEC-PERMHARN-MATRIX,C,L,SEC-MATTPERM-ACCECONT-TUW-006;SEC-ETHIWALL-WALLENFO-TUW-002;SEC-RBAC-ROLEMATR-TUW-002,tests/integration/permission-matrix/matrix-expected.csv;tests/integration/permission-matrix/permission-matrix.harness.spec.ts;tests/integration/permission-matrix/fixtures.ts,role7×action×멤버십2×wall3 전 셀 data-driven 검증(셀 누락시 실패) AND 차단 셀 전부 negative 실행 AND 차단시 ACCESS_DENIED 샘플 검증 AND 회귀 green AND expected CSV 사람 리뷰 승인 필수
SEC-PERMHARN-MATRIX-TUW-002,권한 매트릭스 CI gate 연결,R1,SEC-PERMHARN-MATRIX,H,S,SEC-PERMHARN-MATRIX-TUW-001;CORE-REPOBUIL-CICD-TUW-003,infra/ci/permission-matrix.yml,CI 필수 job 통과 AND 의도적 1셀 반전 브랜치에서 CI 실패=merge 차단 증명(negative) AND pnpm test:integration 로컬 green
DEVOPS-FREEZE-PERMMODEL-TUW-001,Permission Model Freeze 문서 작성·등재,R1,DEVOPS-FREEZE-PERMMODEL,C,M,SEC-RBAC-ROLEMATR-TUW-005;SEC-MATTPERM-ACCECONT-TUW-006;SEC-DOCUPERM-ACCECONT-TUW-002;SEC-ETHIWALL-WALLENFO-TUW-003;AUDIT-PERMAUDI-PERMEVEN-TUW-002;SEC-PERMHARN-MATRIX-TUW-002;MATTER-MATTTEAM-MEMBMANA-TUW-006,docs/adr/ADR-013-permission-model-freeze.md;docs/ledger/decision.md,동결 4요소(matrix·can* 시그니처·wall/member 스키마·filter 주입 지점)와 코드 실물 일치 AND 코드 diff 0+전 suite green 상태 등재 AND 사람 승인 필수 — 승인 전 R2·R3 착수 금지(C-1)
DOC-DOCUSTOR-OBJESTORAD-TUW-001,"S3 호환 object storage adapter 구현 (개발환경 MinIO, DEC-07)",R2,DOC-DOCUSTOR-OBJESTORAD,H,M,DEVOPS-FREEZE-PERMMODEL-TUW-001,apps/api/src/modules/storage/storage.module.ts;apps/api/src/modules/storage/s3-storage.adapter.ts;apps/api/src/modules/storage/storage.service.ts;infra/docker-compose.dev.yml,MinIO 대상 put/get/head 왕복·put-if-absent 거부·장애 시 표준오류 AND 회귀 suite green
DOC-DOCUSTOR-OBJESTORAD-TUW-002,tenant prefix 강제 storage path resolver 구현,R2,DOC-DOCUSTOR-OBJESTORAD,H,S,DOC-DOCUSTOR-OBJESTORAD-TUW-001,apps/api/src/modules/storage/storage-path.resolver.ts;apps/api/src/modules/storage/storage-path.resolver.spec.ts,key 규약 왕복 AND negative(타 tenant key·path traversal → TENANT_ISOLATION_VIOLATION) AND 회귀 green
DOC-DOCUSTOR-OBJESTORAD-TUW-003,file_objects 테이블 + 레코드 생성 서비스 구현,R2,DOC-DOCUSTOR-OBJESTORAD,M,M,DOC-DOCUSTOR-OBJESTORAD-TUW-002;CORE-DATACORE-MIGR-TUW-005,db/migrations/0201_create_file_objects.sql;apps/api/src/modules/storage/file-object.service.ts,migrate/rollback 왕복·레코드 생성 AND cross-tenant RLS negative AND 회귀 green
DOC-DOCUSTOR-OBJESTORAD-TUW-004,storage-DB 정합 실패 시 보상 rollback 구현,R2,DOC-DOCUSTOR-OBJESTORAD,M,S,DOC-DOCUSTOR-OBJESTORAD-TUW-003,apps/api/src/modules/storage/storage-rollback.spec.ts;apps/api/src/modules/storage/storage.service.ts,DB 실패 주입 시 object 보상 삭제·이중 장애 orphan 기록 AND 회귀 green
DOC-DOCUSTOR-OBJESTORAD-TUW-005,at-rest 암호화 hook 인터페이스 작성 (DEC-07/DEC-13 대비),R2,DOC-DOCUSTOR-OBJESTORAD,M,S,DOC-DOCUSTOR-OBJESTORAD-TUW-004,apps/api/src/modules/storage/encryption-hook.interface.ts;apps/api/src/modules/storage/noop-encryption.hook.ts,hook 경유 put/get 동일 바이트·encryption_key_id 기록·hook 예외 시 fail-closed AND 회귀 green
DOC-DOCUUPLO-UPLOAPI-TUW-001,POST /v1/matters/:matterId/documents 업로드 API 구현,R2,DOC-DOCUUPLO-UPLOAPI,H,L,DEVOPS-FREEZE-PERMMODEL-TUW-001;DOC-DOCUSTOR-OBJESTORAD-TUW-003;SEC-MATTPERM-ACCECONT-TUW-003;MATTER-MATTMANA-MATTREGI-TUW-001,db/migrations/0202_create_documents_minimal.sql;apps/api/src/modules/document/document.controller.ts;apps/api/src/modules/document/document-upload.service.ts;packages/shared/src/dto/document/upload-document.dto.ts,멤버 업로드 201+행+object 생성 AND negative(비멤버·미인증·타 tenant 차단) AND 회귀 green
DOC-DOCUUPLO-UPLOAPI-TUW-002,multipart/form-data 파서 설정 및 스트리밍 처리,R2,DOC-DOCUUPLO-UPLOAPI,M,S,DOC-DOCUUPLO-UPLOAPI-TUW-001,apps/api/src/modules/document/multipart.config.ts,스트리밍 업로드(heap 상수) AND negative(손상 multipart → VALIDATION_FAILED) AND 회귀 green
DOC-DOCUUPLO-UPLOAPI-TUW-003,파일 확장자 화이트리스트 validation 구현,R2,DOC-DOCUUPLO-UPLOAPI,M,S,DOC-DOCUUPLO-UPLOAPI-TUW-002,apps/api/src/modules/document/validators/file-extension.validator.ts,허용 확장자 통과 AND negative(.exe·이중확장자 → UNSUPPORTED_FILE_TYPE) AND 회귀 green
DOC-DOCUUPLO-UPLOAPI-TUW-004,MIME type validation(magic bytes 대조) 구현,R2,DOC-DOCUUPLO-UPLOAPI,M,S,DOC-DOCUUPLO-UPLOAPI-TUW-003,apps/api/src/modules/document/validators/mime-type.validator.ts,PDF/DOCX/HWPX 판별 fixture 통과 AND negative(확장자-magic bytes 불일치 거부) AND 회귀 green
DOC-DOCUUPLO-UPLOAPI-TUW-005,파일 크기 한도 validation 구현,R2,DOC-DOCUUPLO-UPLOAPI,M,S,DOC-DOCUUPLO-UPLOAPI-TUW-004,apps/api/src/modules/document/validators/file-size.validator.ts,한도 경계 통과/거부(스트림 조기 중단·Content-Length 위조 포함) AND 회귀 green
DOC-DOCUUPLO-UPLOAPI-TUW-006,업로드 권한 검사 완전 연결(role matrix × matter 상태 × wall),R2,DOC-DOCUUPLO-UPLOAPI,H,M,DOC-DOCUUPLO-UPLOAPI-TUW-005;SEC-MATTPERM-ACCECONT-TUW-003;SEC-MATTPERM-ACCECONT-TUW-006,tests/integration/upload-permission.spec.ts;apps/api/src/modules/document/document-upload.service.ts,매트릭스 expected 100% AND negative(비멤버·Limited Reviewer·wall excluded·Closed matter 차단) AND fail-closed 오류주입 AND 권한 하네스 회귀 green
DOC-DOCUUPLO-UPLOAPI-TUW-007,업로드 오류 응답 표준화(error code 9종 매핑),R2,DOC-DOCUUPLO-UPLOAPI,M,S,DOC-DOCUUPLO-UPLOAPI-TUW-006,apps/api/src/modules/document/document-error.mapper.ts,오류별 표준 코드 매핑 AND negative(스택·내부경로 미노출 assert) AND 회귀 green
DOC-DOCUUPLO-UPLOAPI-TUW-008,bulk upload job skeleton(pg-boss) 구현,R2,DOC-DOCUUPLO-UPLOAPI,M,M,DOC-DOCUUPLO-UPLOAPI-TUW-007,apps/api/src/modules/document/bulk-upload.job.ts;packages/shared/src/dto/document/bulk-upload.dto.ts,항목별 성공/실패 보고(부분 권한 실패 시나리오) AND negative(항목별 권한검사 누락 0) AND 회귀 green
DOC-DOCUINTE-HASHDUPL-TUW-001,스트리밍 SHA-256 hash 생성 함수 구현,R2,DOC-DOCUINTE-HASHDUPL,M,S,DOC-DOCUUPLO-UPLOAPI-TUW-001,apps/api/src/modules/document/integrity/sha256.util.ts,NIST test vector 일치·스트리밍 메모리 상수 AND 회귀 green
DOC-DOCUINTE-HASHDUPL-TUW-002,file_objects.sha256 저장(DocumentVersion.file_hash가 승계),R2,DOC-DOCUINTE-HASHDUPL,M,S,DOC-DOCUINTE-HASHDUPL-TUW-001,db/migrations/0203_add_file_objects_sha256.sql;apps/api/src/modules/storage/file-object.service.ts,동일파일 동일 hash·1바이트 상이 hash AND negative(hash 실패 시 업로드 fail-closed) AND migrate 왕복·회귀 green
DOC-DOCUINTE-HASHDUPL-TUW-003,동일 hash 중복 후보 탐지(권한 경계 내) 구현,R2,DOC-DOCUINTE-HASHDUPL,M,M,DOC-DOCUINTE-HASHDUPL-TUW-002,apps/api/src/modules/document/integrity/duplicate-detector.service.ts,동일 matter 후보 반환 AND negative(타 matter·타 tenant 존재 일체 미누설) AND 회귀 green
DOC-DOCUINTE-HASHDUPL-TUW-004,원본 불변(immutable original) 정책 집행 — 사람 리뷰 게이트 필수,R2,DOC-DOCUINTE-HASHDUPL,C,M,DOC-DOCUINTE-HASHDUPL-TUW-003;DOC-DOCUSTOR-OBJESTORAD-TUW-001,db/migrations/0204_file_objects_immutability_trigger.sql;tests/integration/immutable-original.spec.ts;apps/api/src/modules/storage/s3-storage.adapter.ts,negative(object 재-put·핵심 컬럼 UPDATE 거부) AND 신규 버전=신규 FileObject AND 회귀 green AND 사람 리뷰 승인
DOC-DOCUINTE-HASHDUPL-TUW-005,다운로드 시 hash 재검증·불일치 alert 구현,R2,DOC-DOCUINTE-HASHDUPL,M,S,DOC-DOCUINTE-HASHDUPL-TUW-004,apps/api/src/modules/document/integrity/integrity-check.service.ts,"변조 fixture 전송 차단 AND 감사(DOCUMENT_INTEGRITY_ALERT, 본문 미포함) AND 회귀 green"
DOC-DOCUMETA-METAEXTR-TUW-001,documents 메타데이터 스키마 확장(07번·20번 정합),R2,DOC-DOCUMETA-METAEXTR,M,M,DOC-DOCUUPLO-UPLOAPI-TUW-001;CORE-DATACORE-MIGR-TUW-005,db/migrations/0205_extend_documents_metadata.sql;packages/shared/src/types/document.ts,migrate 왕복·메타 포함 생성/조회 AND cross-tenant RLS negative AND 회귀 green
DOC-DOCUMETA-METAEXTR-TUW-002,document type taxonomy enum 구현,R2,DOC-DOCUMETA-METAEXTR,M,S,DOC-DOCUMETA-METAEXTR-TUW-001,packages/domain/src/document/document-type.ts,enum 전수 왕복 AND negative(미정의 값 VALIDATION_FAILED) AND 회귀 green
DOC-DOCUMETA-METAEXTR-TUW-003,"파일명 기반 metadata 후보 파서 구현(suggestion만, 자동 확정 금지)",R2,DOC-DOCUMETA-METAEXTR,M,M,DOC-DOCUMETA-METAEXTR-TUW-002,apps/api/src/modules/document/filename-metadata.parser.ts,한국어 파일명 fixture 10종 기대 일치 AND 미일치 시 빈 결과(추측 금지) AND 회귀 green
DOC-DOCUMETA-METAEXTR-TUW-004,PATCH /v1/documents/:id/metadata 수동 편집 API 구현,R2,DOC-DOCUMETA-METAEXTR,M,M,DOC-DOCUMETA-METAEXTR-TUW-003,packages/shared/src/dto/document/update-document-metadata.dto.ts;apps/api/src/modules/document/document.service.ts,화이트리스트 필드 수정 왕복 AND negative(비인가 차단·status/hash/family_id 수정 거부) AND 회귀 green
DOC-DOCUMETA-METAEXTR-TUW-005,DOCUMENT_METADATA_CHANGED audit 연결,R2,DOC-DOCUMETA-METAEXTR,H,S,DOC-DOCUMETA-METAEXTR-TUW-004;AUDIT-AUDIEVENCO-AUDILOGG-TUW-002;AUDIT-AUDIEVENCO-AUDILOGG-TUW-003,apps/api/src/modules/document/document.service.ts;tests/integration/document-audit.spec.ts,수정 1회=event 1건(화이트리스트 키) AND 감사 실패 주입 시 수정 롤백 AND 회귀 green
DOC-DOCUMETA-METAEXTR-TUW-006,Document 11상태 enum + 전이 함수(packages/domain) 구현,R2,DOC-DOCUMETA-METAEXTR,M,M,DOC-DOCUMETA-METAEXTR-TUW-005,packages/domain/src/document/document-status.ts;db/migrations/0206_documents_status_check.sql,허용 전이 전수 통과 AND negative(비허용 전이 거부) AND 회귀 green
DOC-DOCUVERS-VERSRESO-TUW-001,document_versions 테이블 구현,R2,DOC-DOCUVERS-VERSRESO,H,M,DOC-DOCUINTE-HASHDUPL-TUW-002;DOC-DOCUMETA-METAEXTR-TUW-001,db/migrations/0207_create_document_versions.sql;apps/api/src/modules/document/document-version.service.ts,migrate 왕복·업로드 시 version 1 생성·file_hash 승계 AND cross-tenant RLS negative AND 회귀 green
DOC-DOCUVERS-VERSRESO-TUW-002,document_family_id 생성·승계 규칙 구현(발급 후 불변),R2,DOC-DOCUVERS-VERSRESO,H,M,DOC-DOCUVERS-VERSRESO-TUW-001,packages/domain/src/document/document-family.ts;db/migrations/0208_documents_family_immutable_trigger.sql,발급·승계 정합 AND negative(family_id UPDATE trigger 거부) AND 회귀 green
DOC-DOCUVERS-VERSRESO-TUW-003,version_no 단조증가 계산 함수 구현,R2,DOC-DOCUVERS-VERSRESO,M,S,DOC-DOCUVERS-VERSRESO-TUW-002,apps/api/src/modules/document/version-number.resolver.ts,순차 1..N AND 동시 10건 race에서 중복·결번 0 AND 회귀 green
DOC-DOCUVERS-VERSRESO-TUW-004,POST /v1/documents/:documentId/versions 신규 버전 API 구현,R2,DOC-DOCUVERS-VERSRESO,H,L,DOC-DOCUVERS-VERSRESO-TUW-003,packages/shared/src/dto/document/add-version.dto.ts;tests/integration/document-versioning.spec.ts,신규 FileObject+원본 무변경 AND negative(비인가 버전 추가 차단) AND 감사(DOCUMENT_VERSION_ADDED) AND 회귀 green
DOC-DOCUVERS-VERSRESO-TUW-005,GET /v1/documents/:documentId/versions 목록 API 구현,R2,DOC-DOCUVERS-VERSRESO,M,S,DOC-DOCUVERS-VERSRESO-TUW-004,packages/shared/src/dto/document/version-list.dto.ts;apps/api/src/modules/document/document.controller.ts,정렬·필드 일치 AND negative(비멤버 조회 차단·크기 힌트 미노출) AND 회귀 green
DOC-DOCUVERS-VERSRESO-TUW-006,superseded version 자동 표시 구현(current 정확히 1개),R2,DOC-DOCUVERS-VERSRESO,M,S,DOC-DOCUVERS-VERSRESO-TUW-005,apps/api/src/modules/document/document-version.service.ts;tests/integration/document-versioning.spec.ts,3버전 체인 정합·race 후 current 1개 AND negative(current 직접 superseded 마킹 거부) AND 회귀 green
DOC-DOCUVERS-VERSRESO-TUW-007,버전 목록 status filter 구현,R2,DOC-DOCUVERS-VERSRESO,M,S,DOC-DOCUVERS-VERSRESO-TUW-006,apps/api/src/modules/document/document.controller.ts;packages/shared/src/dto/document/version-list.dto.ts,필터별 결과 정확 AND negative(미정의 status 거부) AND 회귀 green
DOC-OCRTEXTEXT-EXTRWORK-TUW-001,추출 job queue(pg-boss document.extract) + dispatcher + canonical_documents 구현,R2,DOC-OCRTEXTEXT-EXTRWORK,H,L,DEVOPS-FREEZE-PERMMODEL-TUW-001;DOC-DOCUVERS-VERSRESO-TUW-001;CORE-REPOBUIL-CICD-TUW-002,db/migrations/0209_create_canonical_documents.sql;apps/api/src/modules/document/extraction/extraction-queue.service.ts;workers/ingestion/app/main.py;workers/ingestion/app/extract_router.py,업로드→job→worker→저장 e2e AND payload에 본문 미포함 assert AND negative(타 tenant version 처리 거부) AND 회귀 green
DOC-OCRTEXTEXT-EXTRWORK-TUW-002,PDF 텍스트 추출 어댑터(Python) 구현,R2,DOC-OCRTEXTEXT-EXTRWORK,M,M,DOC-OCRTEXTEXT-EXTRWORK-TUW-001,workers/ingestion/parsers/pdf/pdf_extractor.py;tests/fixtures/pdf/,한국어 fixture 3종 기대 텍스트 일치 AND negative(암호화 PDF 명시 실패) AND 회귀 green
