work_id,title,release,module,risk,size,depends_on,files,verification
DOC-OCRTEXTEXT-EXTRWORK-TUW-003,DOCX 텍스트 추출 어댑터(Python) 구현,R2,DOC-OCRTEXTEXT-EXTRWORK,M,M,DOC-OCRTEXTEXT-EXTRWORK-TUW-002,workers/ingestion/parsers/docx/docx_extractor.py;tests/fixtures/docx/,fixture 기대 텍스트(표 포함) 일치 AND negative(암호 보호 DOCX 명시 실패) AND 회귀 green
DOC-OCRTEXTEXT-EXTRWORK-TUW-004,OCR pending 상태 처리 구현,R2,DOC-OCRTEXTEXT-EXTRWORK,M,S,DOC-OCRTEXTEXT-EXTRWORK-TUW-003;DOC-DOCUMETA-METAEXTR-TUW-006,workers/ingestion/parsers/pdf/text_layer_detector.py;apps/api/src/modules/document/document.service.ts,스캔 PDF→ocr_pending 저장·노출 AND 텍스트 PDF 미진입 AND 회귀 green
DOC-OCRTEXTEXT-EXTRWORK-TUW-005,extraction confidence 저장 구현,R2,DOC-OCRTEXTEXT-EXTRWORK,M,S,DOC-OCRTEXTEXT-EXTRWORK-TUW-004,db/migrations/0210_canonical_confidence_check.sql;workers/ingestion/app/extract_router.py,방법별 confidence 저장 AND negative(범위 밖 값 거부) AND 회귀 green
DOC-OCRTEXTEXT-EXTRWORK-TUW-006,추출 실패 retry·영구 실패 처리 구현,R2,DOC-OCRTEXTEXT-EXTRWORK,M,M,DOC-OCRTEXTEXT-EXTRWORK-TUW-005,apps/api/src/modules/document/extraction/extraction-retry.spec.ts;apps/api/src/modules/document/extraction/extraction-queue.service.ts,일시 실패 재시도 성공 AND 영구 실패 3회 후 failed 종결(사유에 본문 미포함) AND 회귀 green
DOC-HWPX-EXTRACT-TUW-001,HWPX(XML) 텍스트 추출 어댑터 구현 — HWP 5.0 바이너리 명시 거부(DEC-10),R2,DOC-HWPX-EXTRACT,M,M,DEVOPS-FREEZE-PERMMODEL-TUW-001;DOC-OCRTEXTEXT-EXTRWORK-TUW-001,workers/ingestion/parsers/hwpx/hwpx_extractor.py;workers/ingestion/tests/test_hwpx_extractor.py,"HWPX 텍스트 추출 일치 AND negative(HWP 바이너리 명시 unsupported, 부분 추출 금지) AND 회귀 green"
DOC-HWPX-EXTRACT-TUW-002,HWPX fixture 5종 회귀 검증 세트 구축,R2,DOC-HWPX-EXTRACT,M,S,DOC-HWPX-EXTRACT-TUW-001,tests/fixtures/hwpx/;workers/ingestion/tests/test_hwpx_fixtures.py,비식별 fixture 5종(일반/표/이미지/대용량/구버전) 스냅샷 전수 일치 AND 회귀 green
DOC-DOCULIFE-LIFEMANA-TUW-001,DELETE /v1/documents/:id soft delete 구현 (hard delete 절대 금지),R2,DOC-DOCULIFE-LIFEMANA,H,M,DEVOPS-FREEZE-PERMMODEL-TUW-001;DOC-DOCUVERS-VERSRESO-TUW-001;DOC-DOCUMETA-METAEXTR-TUW-006,apps/api/src/modules/document/document-lifecycle.service.ts;db/migrations/0211_documents_soft_delete_columns.sql,삭제 후 행·object 잔존(status=Deleted) AND negative(비인가 삭제 차단·물리 DELETE 경로 0건 정적 검사) AND 회귀 green
DOC-DOCULIFE-LIFEMANA-TUW-002,POST /v1/documents/:id/restore 복구 구현 — 사람 리뷰 게이트 필수,R2,DOC-DOCULIFE-LIFEMANA,C,M,DOC-DOCULIFE-LIFEMANA-TUW-001,tests/integration/document-restore.spec.ts;apps/api/src/modules/document/document-lifecycle.service.ts,복구 후 상태·체인 정합 AND negative(Owner/Firm Admin 외 차단) AND 감사(DOCUMENT_RESTORED) AND 회귀 green AND 사람 리뷰 승인
DOC-DOCULIFE-LIFEMANA-TUW-003,legal hold 삭제 차단 hook 연결(HOLDIF 인터페이스 사용),R2,DOC-DOCULIFE-LIFEMANA,H,M,DOC-DOCULIFE-LIFEMANA-TUW-002;RECORD-HOLDIF-INTERFACE-TUW-001,tests/integration/legal-hold-block.spec.ts;apps/api/src/modules/document/document-lifecycle.service.ts,negative(document/matter hold 삭제 → DOCUMENT_LOCKED) AND 해제 후 정상 삭제 AND 회귀 green
DOC-DOCULIFE-LIFEMANA-TUW-004,Archived 문서 mutation 전면 차단 — 사람 리뷰 게이트 필수,R2,DOC-DOCULIFE-LIFEMANA,C,M,DOC-DOCULIFE-LIFEMANA-TUW-003,apps/api/src/modules/document/guards/immutable-state.guard.ts;tests/integration/archived-mutation-block.spec.ts,"negative(Archived 문서 수정/버전추가/삭제 전부 차단, 관리자 포함) AND guard 미적용 경로 0건 전수 검사 AND 회귀 green AND 사람 리뷰 승인"
DOC-DOCULIFE-LIFEMANA-TUW-005,GET /v1/documents/:id/download endpoint + DOCUMENT_DOWNLOADED audit 연결,R2,DOC-DOCULIFE-LIFEMANA,H,M,DOC-DOCULIFE-LIFEMANA-TUW-004;SEC-DOCUPERM-ACCECONT-TUW-003;AUDIT-DOCUAUDI-DOCUEVEN-TUW-003,tests/integration/document-download.spec.ts;apps/api/src/modules/document/document.controller.ts;apps/api/src/modules/storage/storage.service.ts,"인가 다운로드 바이트 일치 AND negative(비인가·wall excluded·만료/타 tenant 서명 URL 차단) AND 감사(다운로드 1회=event 1건, 실패 시 차단) AND 회귀 green"
DOC-DOCULIFE-LIFEMANA-TUW-006,문서 상세 열람 DOCUMENT_VIEWED audit 연결,R2,DOC-DOCULIFE-LIFEMANA,H,S,DOC-DOCULIFE-LIFEMANA-TUW-005;AUDIT-DOCUAUDI-DOCUEVEN-TUW-002,apps/api/src/modules/document/document.service.ts;tests/integration/document-audit.spec.ts,상세 1회=VIEWED 1건·목록은 0건 AND negative(비인가 조회 차단+VIEWED 미발생) AND 회귀 green
RECORD-HOLDIF-INTERFACE-TUW-001,"legal hold flag + delete precondition check 인터페이스 구현(보정 C-3, R12 테이블 생성 금지)",R2,RECORD-HOLDIF-INTERFACE,H,M,DEVOPS-FREEZE-PERMMODEL-TUW-001;DOC-DOCUMETA-METAEXTR-TUW-001;MATTER-MATTMANA-MATTREGI-TUW-001,db/migrations/0212_add_legal_hold_flags.sql;packages/domain/src/records/legal-hold.ts;apps/api/src/modules/matter/matter.service.ts,flag 왕복 AND negative(Admin 외 flag 변경 차단·legal_holds 테이블 미존재 assert) AND 감사(LEGAL_HOLD_CHANGED) AND 회귀 green
SEC-DOCUPERM-ACCECONT-TUW-003,document confidentiality policy + R1 canReadDocument/canDownloadDocument 시그니처 본체 구현 — 사람 리뷰 게이트 필수,R2,SEC-DOCUPERM-ACCECONT,C,L,DEVOPS-FREEZE-PERMMODEL-TUW-001;SEC-DOCUPERM-ACCECONT-TUW-001;SEC-DOCUPERM-ACCECONT-TUW-002;SEC-MATTPERM-ACCECONT-TUW-001;SEC-MATTPERM-ACCECONT-TUW-006;SEC-ETHIWALL-WALLENFO-TUW-002;DOC-DOCUMETA-METAEXTR-TUW-001,apps/api/src/modules/permission/document-permission.service.ts;apps/api/src/modules/permission/confidentiality-policy.ts;tests/integration/document-permission-matrix.spec.ts,role 7종×등급×wall 매트릭스 100% AND negative(wall DENY>명시 ALLOW·비멤버 불가·condition_json 해석불가/예외 시 fail-closed 거부) AND R1 하네스 회귀 green AND 사람 리뷰 승인
SEC-DOCUPERM-ACCECONT-TUW-004,다운로드 사유(reason) 요구 정책 구현,R2,SEC-DOCUPERM-ACCECONT,H,M,SEC-DOCUPERM-ACCECONT-TUW-003;AUDIT-DOCUAUDI-DOCUEVEN-TUW-003,packages/shared/src/dto/document/download-reason.dto.ts;apps/api/src/modules/document/document.controller.ts,사유 포함 다운로드+audit metadata에 reason_code AND negative(사유 누락 시 다운로드·URL 미발급) AND 회귀 green
SEC-DOCUPERM-ACCECONT-TUW-005,문서 권한 표시·관리 UI 구현(집행은 서버 불변),R2,SEC-DOCUPERM-ACCECONT,M,L,SEC-DOCUPERM-ACCECONT-TUW-004,apps/web/src/components/document/document-permission-panel.tsx;apps/web/src/lib/api/document-permissions.ts,패널 렌더·등급 변경 왕복 AND negative(비인가 패널 비노출+API 직접 호출도 서버 차단) AND 회귀 green
SEC-DOCUPERM-ACCECONT-TUW-006,permission denied 안전 응답 구현(존재·메타데이터 누설 차단),R2,SEC-DOCUPERM-ACCECONT,H,S,SEC-DOCUPERM-ACCECONT-TUW-005,tests/integration/safe-denied-message.spec.ts;apps/api/src/modules/document/document-error.mapper.ts,"negative(거부 응답에 제목·메타 부재, 미존재 ID와 응답 동형) AND 회귀 green"
DOC-PREVIEW-VIEWER-TUW-001,GET /v1/documents/:id/preview PDF 미리보기 endpoint 구현(권한 검사),R2,DOC-PREVIEW-VIEWER,H,M,DEVOPS-FREEZE-PERMMODEL-TUW-001;DOC-DOCULIFE-LIFEMANA-TUW-006;SEC-DOCUPERM-ACCECONT-TUW-003,apps/api/src/modules/preview/preview.module.ts;apps/api/src/modules/preview/preview.controller.ts;apps/api/src/modules/preview/preview.service.ts,"인가자 스트리밍(Range) AND negative(비인가·wall excluded·타 tenant·만료 토큰 차단, PermissionService 우회 경로 0) AND 회귀 green"
DOC-PREVIEW-VIEWER-TUW-002,DOCX→PDF 미리보기 변환 worker 구현(파생물 — 원본 family 비추가),R2,DOC-PREVIEW-VIEWER,M,L,DOC-PREVIEW-VIEWER-TUW-001;DOC-OCRTEXTEXT-EXTRWORK-TUW-001,workers/ingestion/converters/docx_to_pdf.py;apps/api/src/modules/preview/preview-convert.job.ts;infra/docker-compose.dev.yml,"DOCX→PDF 파생물 생성·원본 무변경 AND negative(변환 실패 시 명시 fallback, 부분 PDF 미제공) AND 회귀 green"
DOC-PREVIEW-VIEWER-TUW-003,미리보기 DOCUMENT_VIEWED audit 연동,R2,DOC-PREVIEW-VIEWER,H,S,DOC-PREVIEW-VIEWER-TUW-002;AUDIT-DOCUAUDI-DOCUEVEN-TUW-002,apps/api/src/modules/preview/preview.service.ts;tests/integration/document-audit.spec.ts,미리보기 1회=VIEWED 1건(channel=preview) AND 감사 실패 주입 시 미리보기 차단 AND 회귀 green
AUDIT-DOCUAUDI-DOCUEVEN-TUW-001,DOCUMENT_UPLOADED audit event 구현·업로드 경로 연결,R2,AUDIT-DOCUAUDI-DOCUEVEN,H,S,DEVOPS-FREEZE-PERMMODEL-TUW-001;AUDIT-AUDIEVENCO-AUDILOGG-TUW-002;AUDIT-AUDIEVENCO-AUDILOGG-TUW-003;DOC-DOCUUPLO-UPLOAPI-TUW-001,apps/api/src/modules/audit/events/document-events.ts;tests/integration/document-audit.spec.ts,업로드 1건=event 1건(필수 필드·화이트리스트) AND 감사 실패 주입 시 업로드 롤백 AND append-only 회귀 green
AUDIT-DOCUAUDI-DOCUEVEN-TUW-002,DOCUMENT_VIEWED audit event 타입 구현(channel: detail|preview),R2,AUDIT-DOCUAUDI-DOCUEVEN,H,S,AUDIT-DOCUAUDI-DOCUEVEN-TUW-001,apps/api/src/modules/audit/events/document-events.ts,빌더 필수 필드·화이트리스트 단위 테스트(channel 필수) AND 회귀 green
AUDIT-DOCUAUDI-DOCUEVEN-TUW-003,DOCUMENT_DOWNLOADED audit event 타입 구현,R2,AUDIT-DOCUAUDI-DOCUEVEN,H,S,AUDIT-DOCUAUDI-DOCUEVEN-TUW-002,apps/api/src/modules/audit/events/document-events.ts,빌더 필수 필드 검증 AND reason 자유 텍스트 원문 metadata 미포함(code만) AND 회귀 green
AUDIT-DOCUAUDI-DOCUEVEN-TUW-004,DOCUMENT_DELETED(+RESTORED 타입) audit 구현·삭제 경로 연결,R2,AUDIT-DOCUAUDI-DOCUEVEN,H,S,AUDIT-DOCUAUDI-DOCUEVEN-TUW-003;DOC-DOCULIFE-LIFEMANA-TUW-001,apps/api/src/modules/audit/events/document-events.ts;apps/api/src/modules/document/document-lifecycle.service.ts,삭제 1회=DELETED 1건 AND 감사 실패 주입 시 삭제 롤백 AND 회귀 green
AUDIT-DOCUAUDI-DOCUEVEN-TUW-005,GET /v1/documents/:id/audit-events 조회 API 구현(읽기 전용),R2,AUDIT-DOCUAUDI-DOCUEVEN,H,M,AUDIT-DOCUAUDI-DOCUEVEN-TUW-004;SEC-RBAC-ROLEMATR-TUW-005,apps/api/src/modules/audit/audit-query.controller.ts;apps/api/src/modules/audit/audit-query.service.ts,5종 조회·필터·페이지네이션 AND negative(일반 멤버·비멤버·타 matter Owner·cross-tenant 차단) AND 회귀 green
AI-AIPOLI-SCHEMAONLY-TUW-001,"documents.ai_allowed=false + matters.ai_policy_id + ai_policies 테이블 — 스키마만, 기본 거부, 평가 로직 구현 금지",R2,AI-AIPOLI-SCHEMAONLY,H,M,DEVOPS-FREEZE-PERMMODEL-TUW-001;DOC-DOCUMETA-METAEXTR-TUW-001;MATTER-MATTMANA-MATTREGI-TUW-001;CORE-DATACORE-MIGR-TUW-005,db/migrations/0213_create_ai_policies_and_flags.sql;packages/shared/src/types/ai-policy.ts,migrate 왕복+DEFAULT false/DENY/external false 제약 AND RLS negative AND negative(평가 로직 부재 증명: ai_allowed/ai_policy 분기 grep 0건·AI endpoint 0건·packages/ai 변경 0) AND backlog AI<R6 규칙·회귀 green
SEARCH-SEARINDE-INDE-TUW-001,"document_search_index 테이블 생성 (PG FTS tsvector, tenant_id NOT NULL + RLS)",R3,SEARCH-SEARINDE-INDE,H,M,DOC-OCRTEXTEXT-EXTRWORK-TUW-002;CORE-DATACORE-MIGR-TUW-005,db/migrations/0301_create_document_search_index.sql;apps/api/src/modules/search/search.module.ts;apps/api/src/modules/search/index/search-index.repository.ts;tests/integration/search-cross-tenant.spec.ts,migrate/rollback 왕복 green AND RLS cross-tenant 차단 negative 통합테스트 AND 전체 suite 회귀 green
SEARCH-SEARINDE-INDE-TUW-002,텍스트 추출 완료 → pg-boss search-index job enqueue + processor upsert,R3,SEARCH-SEARINDE-INDE,M,M,SEARCH-SEARINDE-INDE-TUW-001,apps/api/src/modules/search/index/indexing.service.ts;apps/api/src/modules/search/index/indexing.processor.ts;tests/integration/search-indexing-flow.spec.ts,추출완료→enqueue→인덱스 row 통합테스트 AND 타 tenant 컨텍스트 처리 실패(RLS) negative AND 회귀 green
SEARCH-SEARINDE-INDE-TUW-003,메타데이터·버전 상태 변경 시 인덱스 갱신 + 반영 SLA 측정,R3,SEARCH-SEARINDE-INDE,M,S,SEARCH-SEARINDE-INDE-TUW-002;DOC-DOCUMETA-METAEXTR-TUW-004,apps/api/src/modules/search/index/index-sync.hook.ts;tests/integration/search-index-sync-sla.spec.ts,메타 변경→인덱스 반영 통합테스트 + SLA(p95) 측정값 기록 AND 회귀 green
SEARCH-SEARINDE-INDE-TUW-004,admin 전용 reindex manager (POST /v1/admin/search/reindex),R3,SEARCH-SEARINDE-INDE,M,M,SEARCH-SEARINDE-INDE-TUW-003;SEC-RBAC-ROLEMATR-TUW-005,apps/api/src/modules/search/index/reindex.service.ts;apps/api/src/modules/search/index/reindex.controller.ts;tests/integration/search-reindex.spec.ts,기능(범위 재enqueue) AND 권한 negative(비admin·타 tenant PERMISSION_DENIED) AND 감사(SEARCH_REINDEX_REQUESTED 필드 충족) AND 회귀 green
SEARCH-SEARINDE-INDE-TUW-005,인덱싱 job 실패 retry(지수 backoff) + dead-letter + 메트릭,R3,SEARCH-SEARINDE-INDE,L,S,SEARCH-SEARINDE-INDE-TUW-004,apps/api/src/modules/search/index/index-failure.handler.ts;apps/api/src/modules/search/index/indexing.processor.ts,오류 주입→재시도·dead-letter·메트릭 확인 AND 실패 로그 본문 미기록(참조 ID만) AND 회귀 green
SEARCH-METASEAR-FILT-TUW-001,SearchFilterBuilder 골격 + matterId filter (파라미터 바인딩 강제),R3,SEARCH-METASEAR-FILT,M,M,SEARCH-SEARINDE-INDE-TUW-001,apps/api/src/modules/search/query/search-filter.builder.ts;packages/shared/src/search/search-query.dto.ts,matterId 필터 정확성 AND SQL injection fixture 바인딩 처리 unit AND 회귀 green
SEARCH-METASEAR-FILT-TUW-002,clientId filter,R3,SEARCH-METASEAR-FILT,L,S,SEARCH-METASEAR-FILT-TUW-001,apps/api/src/modules/search/query/search-filter.builder.ts;packages/shared/src/search/search-query.dto.ts,clientId 필터 정확성 unit/통합 AND 바인딩 유지 AND 회귀 green
SEARCH-METASEAR-FILT-TUW-003,"documentType filter (R2 enum 검증, 재정의 금지)",R3,SEARCH-METASEAR-FILT,L,S,SEARCH-METASEAR-FILT-TUW-002;DOC-DOCUMETA-METAEXTR-TUW-002,apps/api/src/modules/search/query/search-filter.builder.ts;packages/shared/src/search/search-query.dto.ts,타입별 필터 정확성 AND enum 외 값 VALIDATION_FAILED negative AND 회귀 green
SEARCH-METASEAR-FILT-TUW-004,"date range filter (ISO8601, 경계 포함, UTC 정규화)",R3,SEARCH-METASEAR-FILT,L,S,SEARCH-METASEAR-FILT-TUW-003,apps/api/src/modules/search/query/search-filter.builder.ts;packages/shared/src/search/search-query.dto.ts,경계값 포함 의미론 테스트 AND from>to·비ISO 입력 VALIDATION_FAILED negative AND 회귀 green
SEARCH-METASEAR-FILT-TUW-005,version status filter — 기본값 latest only(superseded 제외),R3,SEARCH-METASEAR-FILT,M,S,SEARCH-METASEAR-FILT-TUW-004;DOC-DOCUVERS-VERSRESO-TUW-006,apps/api/src/modules/search/query/search-filter.builder.ts;packages/shared/src/search/search-query.dto.ts,기본 superseded 0건·명시 옵션 포함 AND deleted는 어떤 조합도 미포함 negative AND 회귀 green
SEARCH-FULLSEAR-TEXTQUER-TUW-001,"POST /v1/search 전문검색 API — permission scope provider 필수, deny-all 기본(fail-closed)",R3,SEARCH-FULLSEAR-TEXTQUER,H,M,SEARCH-SEARINDE-INDE-TUW-002;SEARCH-METASEAR-FILT-TUW-001;CORE-SECFOUND-FAILCLOSE-TUW-001,apps/api/src/modules/search/search.controller.ts;apps/api/src/modules/search/search.service.ts;apps/api/src/modules/search/query/search-query.builder.ts;apps/api/src/modules/search/permission/search-permission-scope.provider.ts;tests/integration/search-api.spec.ts,"매칭·score 정렬 기능 AND 권한 negative(scope 미주입/오류 주입→PERMISSION_DENIED, 미인증→AUTH_REQUIRED, 전체 노출 폴백 부재) AND 회귀 green"
SEARCH-FULLSEAR-TEXTQUER-TUW-002,"snippet generator (ts_headline, 권한 통과 row 한정, 최대 200자)",R3,SEARCH-FULLSEAR-TEXTQUER,M,S,SEARCH-FULLSEAR-TEXTQUER-TUW-001,apps/api/src/modules/search/query/snippet-builder.ts;apps/api/src/modules/search/query/search-query.builder.ts,snippet 생성·길이 한도 기능 AND 권한 필터 후 SELECT에서만 생성 구조 확인 AND 로그 미기록 AND 회귀 green
SEARCH-FULLSEAR-TEXTQUER-TUW-003,highlighting (XSS-safe 마커/오프셋),R3,SEARCH-FULLSEAR-TEXTQUER,L,S,SEARCH-FULLSEAR-TEXTQUER-TUW-002,apps/api/src/modules/search/query/snippet-builder.ts;packages/shared/src/search/search-query.dto.ts,강조 위치 정확성 AND script 포함 fixture escape negative AND 회귀 green
SEARCH-FULLSEAR-TEXTQUER-TUW-004,deleted document exclusion — 옵션으로 해제 불가한 고정 조건,R3,SEARCH-FULLSEAR-TEXTQUER,M,S,SEARCH-FULLSEAR-TEXTQUER-TUW-003;DOC-DOCULIFE-LIFEMANA-TUW-001,apps/api/src/modules/search/query/search-query.builder.ts;apps/api/src/modules/search/index/index-sync.hook.ts;tests/integration/search-deleted-exclusion.spec.ts,삭제→미노출·restore→재노출 기능 AND DTO 어떤 값으로도 deleted 포함 불가 negative AND 회귀 green
SEARCH-FULLSEAR-TEXTQUER-TUW-005,SEARCH_EXECUTED audit event — query 원문 비저장(query_hash만),R3,SEARCH-FULLSEAR-TEXTQUER,M,S,SEARCH-FULLSEAR-TEXTQUER-TUW-004;AUDIT-AUDIEVENCO-AUDILOGG-TUW-002,apps/api/src/modules/search/search.service.ts;tests/integration/search-audit.spec.ts,검색(거부 포함) 1회→event 1건·화이트리스트 필드 충족 감사검증 AND audit row에 query 원문 부재 negative AND audit 실패 시 검색 실패 처리 AND 회귀 green
SEARCH-PERMSEAR-PERMFILT-TUW-001,matter permission filter SQL 쿼리 주입 (C — 사람 리뷰 게이트 필수),R3,SEARCH-PERMSEAR-PERMFILT,C,M,DEVOPS-FREEZE-PERMMODEL-TUW-001;SEC-MATTPERM-ACCECONT-TUW-005;SEARCH-FULLSEAR-TEXTQUER-TUW-001,apps/api/src/modules/search/permission/matter-scope.filter.ts;apps/api/src/modules/search/permission/search-permission-scope.provider.ts;tests/integration/search-permission-matter.spec.ts,"member matter 노출 기능 AND 권한 negative(비member·비멤버 Firm Admin 0건, 평가 오류 주입 fail-closed, 사후필터링 부재 코드 검사) AND 감사 유지 AND R1 권한 하네스 회귀 green"
SEARCH-PERMSEAR-PERMFILT-TUW-002,"document permission filter 주입 — confidentiality·deny-overrides, canReadDocument 동치성 (C — 사람 리뷰 게이트 필수)",R3,SEARCH-PERMSEAR-PERMFILT,C,M,SEARCH-PERMSEAR-PERMFILT-TUW-001;SEC-DOCUPERM-ACCECONT-TUW-003,apps/api/src/modules/search/permission/document-scope.filter.ts;apps/api/src/modules/search/permission/search-permission-scope.provider.ts;tests/integration/search-permission-document.spec.ts,"기능 AND 권한 negative(문서 DENY 미노출 deny-overrides, condition_json 해석 불가 fail-closed 제외, canReadDocument 동치성 불일치 0, 사후필터링 부재) AND 감사 유지 AND 회귀 green"
SEARCH-PERMSEAR-PERMFILT-TUW-003,ethical wall filter 주입 — excluded silent exclusion (C — 사람 리뷰 게이트 필수),R3,SEARCH-PERMSEAR-PERMFILT,C,M,SEARCH-PERMSEAR-PERMFILT-TUW-002;SEC-ETHIWALL-WALLENFO-TUW-002,apps/api/src/modules/search/permission/wall-scope.filter.ts;apps/api/src/modules/search/permission/search-permission-scope.provider.ts;tests/integration/search-wall.spec.ts,"기능 AND 권한 negative(excluded 직접/group 경유 0건+오류 비반환 silent, wall 평가 불가 fail-closed, 사후필터링 부재) AND 감사(대상 문서 ID 미기록) AND 회귀 green"
SEARCH-PERMSEAR-PERMFILT-TUW-004,권한 필터 회귀 테스트(role 7 × wall 상태) + 권한 변경 반영 SLA 정의·측정 + CI gate,R3,SEARCH-PERMSEAR-PERMFILT,H,M,SEARCH-PERMSEAR-PERMFILT-TUW-003;SEC-PERMHARN-MATRIX-TUW-001,tests/integration/search-permission-regression.spec.ts;tests/integration/search-permission-sla.spec.ts;infra/ci/,매트릭스 전 조합(허용+차단 negative) expected 100% AND 권한 변경 직후 쿼리 즉시 반영 SLA 측정 기록 AND CI 필수 suite 등재 AND 회귀 green
SEARCH-PERMSEAR-PERMFILT-TUW-005,"metadata leakage test — 전 채널(title/snippet/metadata/total/facet/페이지네이션/오류) 비노출 증명 (C — 사람 리뷰 게이트 필수, 테스트 완화 금지)",R3,SEARCH-PERMSEAR-PERMFILT,C,M,SEARCH-PERMSEAR-PERMFILT-TUW-004,tests/integration/search-metadata-leakage.spec.ts;tests/fixtures/search/leakage-corpus/;infra/ci/,비인가 3종(비member·문서 DENY·wall excluded) 각각 응답 JSON 전체에서 고유 토큰·ID·title 부재 grep-assert AND 혼합 매칭 total 정확 AND facet/페이지네이션 무반영 negative AND 회귀 green
SEC-ETHIWALL-WALLENFO-TUW-005,"wall enforcement in search — 양방향 상호 격리 통합 검증, PERMFILT-003과 통합 (C — 사람 리뷰 게이트 필수)",R3,SEC-ETHIWALL-WALLENFO,C,M,SEARCH-PERMSEAR-PERMFILT-TUW-003,tests/integration/search-wall-bidirectional.spec.ts;infra/ci/,양방향(insider/excluded 상호) 격리 시나리오 green AND membership 변경 직후 즉시 반영 negative AND 기존 wall audit 회귀 무손상 AND 권한 하네스 100% green
SEARCH-UI-PAGE-TUW-001,검색 페이지 (/search) — 검색바·결과 목록·페이지네이션,R3,SEARCH-UI-PAGE,M,M,SEARCH-FULLSEAR-TEXTQUER-TUW-002;CORE-FESHELL-APPSHELL-TUW-003;SEARCH-PERMSEAR-PERMFILT-TUW-001,apps/web/src/app/search/page.tsx;apps/web/src/components/search/search-bar.tsx;apps/web/src/components/search/search-results.tsx;apps/web/src/lib/api/search.ts,렌더·빈 결과·페이지네이션 기능 AND 미인증 리다이렉트 negative·PERMISSION_DENIED 시 단서 없는 일반 오류 AND 회귀 green
SEARCH-UI-PAGE-TUW-002,facet 패널 — 권한 필터 적용 후 서버 집계만 허용,R3,SEARCH-UI-PAGE,M,M,SEARCH-UI-PAGE-TUW-001;SEARCH-METASEAR-FILT-TUW-005,apps/web/src/components/search/search-facets.tsx;apps/api/src/modules/search/search.service.ts;apps/api/src/modules/search/query/search-query.builder.ts,facet 선택→재검색 기능 AND 비인가 문서 facet 카운트 미반영 negative(leakage corpus 재사용)·클라이언트 집계 부재 AND 회귀 green
SEARCH-UI-PAGE-TUW-003,"result card — 서버 응답 필드만 렌더, AI 표시 일절 없음",R3,SEARCH-UI-PAGE,M,S,SEARCH-UI-PAGE-TUW-002;SEARCH-PERMSEAR-PERMFILT-TUW-002,apps/web/src/components/search/result-card.tsx;apps/web/src/components/search/search-results.tsx,필드 렌더·XSS-safe highlight 기능 AND AI/semantic 표기 부재 assert AND 추가 fetch 부재(권한 우회 차단) AND 회귀 green
SEARCH-KOREAN-EVAL-TUW-001,PG FTS 한국어 토큰화 한계 측정 — 법률용어 fixture 30건 (AI 기능 아님),R3,SEARCH-KOREAN-EVAL,M,M,SEARCH-FULLSEAR-TEXTQUER-TUW-001,tests/fixtures/search/korean-legal-terms.json;tools/search-eval/run-korean-eval.ts;docs/reports/R3_korean_tokenization_eval.md,측정 스크립트 2회 실행 동일 수치 재현 + recall/false-positive 보고서 AND 신규 의존성(형태소 분석기) 미도입 AND 회귀 green
SEARCH-KOREAN-EVAL-TUW-002,OpenSearch 전환 판단 보고서 + ADR-006 갱신안 (최종 결정은 사람 승인),R3,SEARCH-KOREAN-EVAL,M,S,SEARCH-KOREAN-EVAL-TUW-001,docs/reports/R3_opensearch_decision_proposal.md;docs/adr/;docs/ledger/decision.md,보고서가 측정 수치·권한 필터 주입 호환성·마이그레이션 경로 포함 AND decision ledger 기재·승인 주체 명시 AND 회귀 green
DEVOPS-EVALSET-V0-TUW-001,"평가셋 v0 수집 절차 문서 — 종결 Matter 비식별 계약서 20~50건, 비식별화 규칙(DEC-16·DEC-13)",R3,DEVOPS-EVALSET-V0,M,S,MATTER-MATTLIFE-STATENGI-TUW-003;DOC-DOCUUPLO-UPLOAPI-TUW-001,docs/evalset/Evaluation_Set_v0_Collection_Procedure.md,문서 완결성(선정 기준·식별자 5종+당사자 치환표·2인 검수·반입 포맷·원본 반입 금지·폐기 절차) AND DEC-16/DEC-13 충돌 0건 AND 회귀 green
DEVOPS-EVALSET-V0-TUW-002,evaluation_cases 테이블(tenant_id NOT NULL+RLS) + 멱등 적재 스크립트(식별자 패턴 위생 검사),R3,DEVOPS-EVALSET-V0,M,M,DEVOPS-EVALSET-V0-TUW-001;CORE-DATACORE-MIGR-TUW-005,db/migrations/0302_create_evaluation_cases.sql;tools/evalset/load-evaluation-cases.ts;tools/evalset/identifier-pattern.check.ts;tests/fixtures/evalset-v0/README.md,migrate/rollback 왕복·적재·재실행 멱등 기능 AND RLS 타 tenant 0건 negative AND 주민번호 패턴 오염 fixture 적재 전면 거부 negative AND 회귀 green
